episode,length,return
1,21,98.60393620900213
2,20,95.62093439613288
3,17,78.49135521399319
4,17,78.01753041233334
5,24,112.23700365919264
6,30,138.68780466980942
7,57,258.9910125415331
8,15,65.12701648882883
9,26,97.4925336827624
10,31,116.34444412707842
11,25,94.68097829586175
12,21,80.24875686851831
13,20,71.24954456287274
14,20,79.52169937122564
15,20,74.0219897535684
16,18,59.31131412313671
17,17,65.96907273809919
18,17,67.93431509471607
19,16,67.32884682746625
20,16,69.18667739091919
21,16,64.19596595766274
22,16,61.38574070748192
23,16,62.42052374938352
24,16,66.843078237587
25,15,64.84989214235843
26,14,58.2644772158411
27,14,57.984082637818894
28,14,58.17239453591895
29,14,57.767930534365455
30,14,57.651389779572426
31,14,57.22548391979691
32,14,57.42625909868487
33,14,58.30008778573291
34,14,57.22700784770172
35,14,56.32702578585174
36,14,57.059340903853034
37,14,60.39320134670582
38,14,56.946819950143556
39,14,60.115697368057944
40,14,60.57291939014582
41,14,60.333209376856715
42,14,59.94986252559272
43,14,60.032624015456946
44,14,60.03837923117883
45,14,60.09119788760682
46,14,56.744449487924335
47,14,58.69774864014461
48,14,60.809451023877386
49,14,58.96663935411734
50,14,60.63487447667381
51,14,59.1506004371388
52,14,60.147872932017705
53,14,60.23649651752058
54,14,59.39662119356053
55,14,59.09958123728607
56,15,62.7872647287219
57,15,60.731639717316085
58,14,59.273583223285385
59,15,60.27852404083326
60,15,60.39625313056294
61,14,57.8950992739483
62,15,61.88881525450381
63,14,56.985339224429886
64,14,56.27550167863272
65,14,56.0879421732662
66,15,61.75937947253778
67,14,56.481786316888446
68,15,57.68174043782169
69,15,58.62210156277302
70,14,52.898499051137314
71,14,55.12160651655383
72,14,55.63204447918944
73,14,56.070125283713374
74,14,56.940525913229685
75,14,57.90748728699542
76,14,58.546747652907165
77,14,59.79617225617566
78,13,54.50053505006361
79,13,51.96042259604845
80,14,55.40361385199667
81,13,54.140071084942704
82,14,59.0820709386143
83,13,54.926965326081195
84,13,55.02486792988453
85,14,59.60074631857357
86,14,59.57118139714988
87,13,55.01285381152173
88,13,54.97781577849406
89,13,54.82176380493793
90,13,54.64162016566854
91,13,55.0655575261997
92,14,59.697279514507194
93,13,54.77040426441523
94,13,54.974519363656405
95,13,54.86743886596717
96,14,57.82292803205023
97,14,59.82690279563411
98,14,57.40227261718691
99,13,54.98425693945892
100,13,54.930862919953086
101,13,54.881599816470334
102,13,54.89987297449586
103,13,54.69698675095868
104,15,64.31063552249768
105,14,57.18144065064532
106,13,54.69269377635432
107,13,55.82657529428306
108,14,60.368480257136476
109,13,55.78586048507819
110,13,55.92629024457775
111,14,59.70432505275743
112,14,60.049395771202995
113,15,60.737297109128214
114,15,63.521764283098555
115,15,64.96731192071057
116,15,65.02346369810951
117,15,64.8097961309306
118,15,64.57553108284958
119,15,64.76529877217602
120,16,69.75463076567506
121,15,65.09983199219486
122,15,64.39648875987086
123,15,63.765012177599765
124,15,63.56625800500523
125,15,63.850282522156014
126,15,63.59601390223692
127,15,62.126683503354585
128,16,70.55053260188834
129,18,77.67406565499525
130,17,69.39537891160292
131,17,67.98938248892479
132,17,70.73646799961033
133,16,62.4704485789943
134,17,68.87139668062882
135,17,71.53964286883651
136,16,70.34268183032076
137,16,70.61347743809344
138,16,70.28967895474837
139,16,63.39525616627365
140,17,68.8926844626202
141,17,68.86341732451075
142,16,64.53875624669003
143,16,68.0967281200083
144,16,66.51299280279423
145,16,62.603198373538156
146,17,70.63542404652088
147,16,67.80570712022882
148,16,66.01693573441017
149,16,67.48843017273603
150,16,62.12756328971181
151,17,75.306840306957
152,17,74.9647448967147
153,16,62.4384885630394
154,16,66.92832040584085
155,17,74.31510078329285
156,17,75.208379559982
157,16,70.64700501649891
158,16,70.59133337264304
159,17,75.03385200551008
160,17,75.25309136896145
161,17,75.23031982630077
162,16,70.40111460444
163,16,70.6079915272096
164,16,70.60546748609512
165,17,74.93219895430403
166,17,75.04416887331925
167,16,70.41978046913493
168,16,70.48932738333531
169,16,70.7739457990608
170,16,70.60032600689345
171,17,74.92948554548667
172,17,75.36171672989197
173,15,64.87289709128247
174,15,64.72654303047793
175,15,63.32701434367592
176,15,64.60608079356628
177,15,65.7731269730633
178,15,64.09068552978967
179,15,62.54858630144792
180,15,61.13816983631982
181,15,65.29225991864713
182,15,64.8894609448355
183,15,65.06082339921815
184,15,62.72677571010461
185,14,58.69417466653841
186,15,65.07365178774468
187,14,56.59192059086297
188,14,60.61824042989572
189,14,57.58776461606506
190,15,64.87336757728775
191,14,60.51614089134585
192,14,60.73015737983519
193,15,64.87505065512836
194,15,63.60180629809075
195,15,64.84087863838486
196,15,65.17025746278271
197,15,62.401654375086075
198,15,63.96212080132046
199,15,64.99559137414536
200,14,60.80449910703326
201,14,59.85451579914172
202,14,59.68360110898142
203,15,63.23600367116826
204,14,60.06846112546088
205,15,63.926106000214205
206,15,61.64433915564912
207,15,64.63225036542916
208,15,65.72988072814435
209,15,65.69881007377342
210,15,65.45456173882904
211,15,65.92539918419651
212,15,65.70584895564448
213,16,70.42943960151594
214,15,65.80094692214756
215,17,72.75642343615233
216,16,70.3778285645301
217,15,65.48632754896187
218,16,70.56907370013278
219,15,65.70342200000154
220,15,65.59814641223038
221,16,70.30077300935507
222,15,65.61943590089726
223,15,65.41625335262698
224,15,65.34568320944975
225,15,65.47900991406784
226,15,64.87023360218687
227,15,65.63410174240526
228,15,65.66214162301685
229,16,66.68689820918601
230,15,63.51048374216528
231,14,59.58728735901332
232,15,65.0515825869198
233,14,60.22867461917685
234,16,70.46919827467275
235,13,56.035217378386015
236,13,54.40152845419309
237,13,53.560205048000576
238,13,54.92541319002374
239,14,60.81095588433264
240,14,59.858700043830474
241,16,65.73652033498772
242,16,64.83956410064714
243,16,60.35662260107754
244,16,61.31723024550652
245,16,65.40282677045424
246,16,70.2967719354167
247,16,70.44474580486305
248,14,57.69900186338251
249,16,60.85677974599123
250,16,58.98510559146891
251,16,65.76590084691333
252,16,64.37974075924174
253,16,61.67889275865275
254,16,56.09492949062576
255,16,61.56657131743559
256,16,62.78566903147908
257,16,59.39023149481896
258,16,67.47650433132412
259,17,72.3400803951202
260,16,57.68015873864268
261,16,59.87275607802933
262,16,62.24704901837774
263,16,59.87690919173319
264,16,67.8433200697997
265,17,64.98122494149592
266,17,64.38652084989509
267,16,70.0765799987054
268,16,65.35764790561907
269,14,58.70616211657854
270,14,59.03977844024757
271,14,59.087317952349764
272,14,58.969816571131034
273,13,54.10013368530296
274,13,54.21229638236127
275,14,58.985434451952955
276,14,58.98018003324304
277,13,54.28279769547465
278,13,54.26335284297619
279,13,54.286632738430335
280,14,58.90397628532532
281,13,54.19031746801496
282,14,59.00159602509487
283,13,54.09642560588747
284,14,59.15783611650821
285,14,59.036016886506104
286,14,58.76998954259472
287,14,58.99454667433947
288,13,54.255210701498505
289,13,54.429468235827976
290,13,54.225542363721424
291,14,58.71220085358797
292,14,58.740812452220204
293,14,58.91530297054128
294,14,58.661940894218006
295,14,59.00582548584504
296,14,58.78585411782912
297,14,58.86095179096726
298,14,58.82857949893981
299,14,59.00807049861711
300,14,58.90893410619169
301,14,58.99133865985681
302,14,58.847416200993926
303,14,58.86187695723405
304,13,53.980660741365156
