episode,length,return
1,31,145.1695533210468
2,32,152.21616570534326
3,18,82.98425580738089
4,40,194.71594241524548
5,18,78.68298545648311
6,15,62.01237416924296
7,16,63.455039776103824
8,15,65.51238496190615
9,14,57.805812352458716
10,14,57.41052080611338
11,15,61.67767316895167
12,15,56.037970499012935
13,15,54.50269547272297
14,15,54.19327217795619
15,15,55.94002177260078
16,14,56.46315931266681
17,15,63.27046485301165
18,16,59.94325124095305
19,16,58.11747551196451
20,15,55.95915710124625
21,16,62.48245323954968
22,16,59.78502811534986
23,15,56.60716291351893
24,16,60.47088516983761
25,16,60.595532036538174
26,16,63.67861370832335
27,16,60.969451702860574
28,16,59.603547903747184
29,37,150.9735394364014
30,27,119.48202474630142
31,17,64.05788076596373
32,16,61.69777237566273
33,16,61.09228825353169
34,16,62.1156061071862
35,16,59.71694759976834
36,16,60.58743524431204
37,16,56.47591621808214
38,17,59.78716804059378
39,15,64.33026902309781
40,15,64.18694954264716
41,15,62.90497261522697
42,16,67.92817067583556
43,16,67.12158815831894
44,15,63.28358983426644
45,15,62.9614490620758
46,16,58.90798793242998
47,15,63.319754877655726
48,16,59.687349846292186
49,21,82.49345222552343
50,15,56.88687395106666
51,16,57.24823964297108
52,17,55.767741650005306
53,15,53.325575385573856
54,16,56.08781641201077
55,17,53.1299326451987
56,16,54.65969622063231
57,15,57.53909521572105
58,15,57.28139601647056
59,15,56.5998144727076
60,15,57.97106882532547
61,15,58.24378067126215
62,15,60.89897966569348
63,15,60.774564240237694
64,15,60.421131798588526
65,15,61.207412827916926
66,15,61.11239407733081
67,15,61.03268549881909
68,15,60.72008567772381
69,15,61.25508702467266
70,16,65.59792606050986
71,16,60.48796588632505
72,17,66.52311452699007
73,16,61.006685554934364
74,16,65.97643147774265
75,16,69.36227604881782
76,16,69.46792009994614
77,16,69.05812523419922
78,15,64.88372109627578
79,15,60.7693050848173
80,16,61.87181161371276
81,16,66.10529825746285
82,15,61.13367385074498
83,15,64.40870470015177
84,15,63.7409500814704
85,15,64.94196593751289
86,15,63.94494369133897
87,15,63.76159064191251
88,15,64.45872271310526
89,15,64.69614315044231
90,15,64.31334391716452
91,15,64.89120039807152
92,15,64.3039056238367
93,15,64.80413072514988
94,23,90.17194489532686
95,17,69.09059311223517
96,17,69.72618662565955
97,15,64.38490993538929
98,15,64.99370968815829
99,18,71.08386290109519
100,16,65.57475220162739
101,17,70.30355402793388
102,17,67.73596908583549
103,18,77.03666676315537
104,17,72.57139397380521
105,16,67.69709705340746
106,16,67.7861612552984
107,16,66.06666607799208
108,20,85.17257745746434
109,20,75.24053972489645
110,20,87.77335985112352
111,19,79.38855402045256
112,24,88.90635452624225
113,22,89.60465287076757
114,20,87.94294081598977
115,17,64.38056910507592
116,18,69.61310932231599
117,18,71.22755417680543
118,28,102.6345610693373
119,25,90.66814039322908
120,26,102.3589363684799
121,26,95.210339813107
122,26,99.94184383343304
123,22,76.23710466475572
124,24,92.69834245315184
125,24,89.2953192812119
126,22,76.84829910906006
127,23,84.12702190576915
128,25,97.80907052971486
129,25,98.32461774471265
130,20,77.19284384403494
131,19,77.48583302742057
132,16,66.13377627900962
133,18,75.76623855221253
134,17,69.89030796207967
135,16,67.2696933066968
136,15,65.07834129467676
137,17,73.29812117861829
138,17,70.65232254459497
139,17,73.88547519367776
140,17,71.95678918320665
141,19,76.81734487954594
142,16,67.66596415505447
143,16,68.54403308831294
144,16,67.61133542086037
145,15,63.683938532565094
146,16,67.98272452447874
147,16,67.6138699976487
148,16,67.8222899450905
149,16,65.00784738187497
150,16,68.97349556946702
151,16,65.58048048277173
152,16,66.98258430239646
153,16,67.76671401983447
154,16,69.33617440256806
155,16,69.51643123249899
156,16,68.43465483564638
157,16,69.19711850669398
158,16,68.05926801362675
159,16,68.45229395068793
160,16,68.86606176056195
161,16,67.8253162648809
162,15,59.93070272197906
163,15,61.542956348967074
164,16,65.42508269789278
165,15,60.61000232143832
166,16,64.63001984949568
167,15,59.70597716461953
168,15,59.50630529631597
169,16,65.8411997562401
170,16,68.02272557649088
171,16,66.57265982857588
172,18,74.80497411592958
173,20,82.86422286976266
174,17,70.80935990138573
175,17,71.64227280986206
176,16,66.06404272255466
177,16,69.73219183004001
178,17,70.72161856409201
179,17,71.12736848333239
180,17,71.44403424646723
181,27,100.90640524168573
182,28,113.12138349862711
183,40,160.43220912142556
184,27,106.67773668546542
185,28,106.05741427546758
186,28,110.06033094454808
187,31,128.22621197758923
188,72,341.06897304508595
189,38,148.26973250758454
190,47,203.44946558460435
191,47,201.51346542933598
192,29,126.4239580624499
193,38,165.51013578915757
194,39,178.8300887485468
195,29,133.00396360769412
196,31,134.89234179798905
197,23,99.24584187250582
198,26,116.52176910582457
199,20,88.82777832330062
200,19,82.23744822065218
201,16,70.52572312544712
202,16,70.29101953496007
203,16,70.38789919750198
204,16,70.43198083871344
205,16,70.29915364188447
206,16,67.07668499711457
207,16,70.46890310450458
208,16,70.2281914132889
209,17,74.42393741703378
210,17,72.21247128328326
211,16,70.43136163809791
212,16,68.97348170287734
213,16,69.73019769233885
214,16,67.34822229092023
215,16,68.80440460916151
216,16,70.44509169917332
217,16,68.00648446376273
218,16,69.77395860621557
219,17,74.87174571339447
220,17,74.4976477610297
221,17,75.25347072498288
222,16,66.9261446306835
223,16,69.98750874035491
224,17,68.16185080258252
225,16,65.43588698585211
226,17,70.46505824759754
227,16,67.58144969180817
228,16,69.76712216001344
229,16,67.4309775801489
230,16,68.79852089705159
231,16,66.62861715759098
232,16,69.32332612167556
233,16,63.7893583293178
234,17,72.67256046089042
235,16,68.94409931414917
236,17,72.1040510718462
237,18,78.82138804175447
238,17,72.84657449681724
239,17,73.4381844622312
240,16,66.66114673491506
241,16,68.362237056903
242,16,65.26286857520778
243,16,68.18781226403877
244,16,63.97034252305127
245,17,73.46241700893161
246,17,65.7143173695859
247,17,67.98202613814529
248,17,71.97988602841903
249,19,78.56771310774091
250,17,68.89574144145384
251,23,108.08141500721116
252,17,72.06482588817552
253,18,72.8606211614221
254,17,71.6688914996661
255,21,93.3032907531197
256,32,153.84971068176824
257,17,70.10620037227827
258,17,71.70038382982888
259,20,83.79960158188644
260,23,101.77957913204935
261,23,98.63942708468073
262,20,79.22392312733187
263,18,68.53306249367381
264,18,70.77515972017954
265,17,70.60034869089226
266,17,71.03038833076454
267,16,64.89626393046957
268,17,71.94320491915444
269,18,74.86851051351387
270,17,70.22725154616755
271,17,70.76915705362917
272,17,73.08056288783763
273,18,73.80012713998632
274,17,65.09730199840989
275,18,76.15944789276973
276,18,76.27425488106213
277,18,74.82676731144728
278,18,74.773416521872
279,17,71.34038586769496
280,17,69.79019062830817
281,18,77.19117547751537
282,18,72.89739324316639
283,18,68.66061503079906
284,18,67.71347733896737
285,17,71.24180441202975
286,17,65.307957405521
287,16,65.7923574314529
288,16,70.11186116661368
289,16,65.68962099792289
290,16,67.28765832368498
291,16,62.73601763787633
292,16,66.14144280861157
293,16,70.1216474709224
294,16,69.9012993948413
295,16,70.00939099245257
296,16,70.19967279872672
297,16,70.06571352878345
298,16,70.02957742168645
299,21,84.03023926507078
300,42,184.60008731095152
301,44,191.45542522371372
302,45,196.6879890160676
303,42,190.52310025529115
304,54,252.42841913691328
305,40,183.37216460766052
306,36,165.923237054609
307,43,199.81228417341367
308,69,281.7527792090893
309,52,229.0690739591494
310,25,107.06888962691986
311,15,65.63375012350443
312,15,64.40974203990768
313,15,64.82166513771273
314,16,68.51476825939636
315,19,75.38279221798955
316,21,77.62092231842058
317,20,75.37835160182928
318,19,72.83255340965208
319,28,107.79421721060771
320,19,74.988554975266
321,15,63.213552354743705
322,34,134.45003936940404
323,36,127.01838146659333
324,32,117.16581949705176
325,39,147.5222873436762
326,33,124.76381993489201
327,32,120.17778998584716
328,58,274.54836768333575
329,43,173.47215672055975
330,44,203.34578237197226
331,28,108.82045190407857
332,37,168.61665578916018
333,43,207.40036835632338
334,45,219.57254506185558
335,60,297.07986082843524
336,53,263.3556049319617
337,51,245.4119999470231
338,56,272.39887486532643
339,49,232.06585455598508
340,55,256.34823631307495
341,70,281.3418246592297
342,53,264.94289325402735
343,71,348.8847011667478
344,53,245.02211998526798
345,63,296.24111122777504
346,43,192.64844662039013
347,40,181.83841051135425
348,42,186.90467214668354
349,69,335.92637823446603
350,31,141.8563435384027
351,30,134.9726865477638
352,25,106.55148894913447
353,32,149.16420026612496
354,32,149.68090550934477
355,58,238.0260017661087
356,70,299.1103179526739
357,49,208.88736821891166
358,53,223.59170584525157
359,101,455.06153892750086
360,83,376.0678506229095
361,57,249.96643438992834
362,74,287.4197691718555
363,49,204.66205109089339
364,83,328.4094862375103
365,57,236.91080095475246
366,55,230.37305585763403
367,71,283.1023915906836
368,56,226.5581610053311
369,58,237.55578494963478
370,51,206.6530715635958
371,50,208.52843922398876
372,69,294.9039918748429
373,53,217.56673424052443
374,85,368.1382519598821
375,72,342.11962873440234
376,69,278.2319252509365
377,57,224.43411886802113
378,51,222.98019343961394
379,72,295.28012344907984
380,34,162.45281395204807
381,23,100.75215480745769
382,34,167.43620127249937
383,34,168.27115197998643
384,29,134.96460030571282
385,32,154.3792937139993
386,31,146.05166499607643
387,32,158.59703699877238
388,33,159.28219256688215
389,33,152.13164893745665
390,30,146.66673086103322
391,30,148.349767942406
392,26,123.36519426323257
393,41,190.57843021295966
394,66,315.1901948384125
395,104,428.60188083397264
396,65,279.12178584243856
397,72,291.71672195538883
398,52,221.3485688619554
399,54,212.23890415416662
400,82,356.52653759156715
401,39,174.33002871463592
402,109,521.6500944895665
403,66,318.8834544064131
404,47,217.201097570695
405,66,332.44857825395894
406,55,274.7364566892304
407,70,317.4037486695793
408,70,295.76659278250656
409,93,470.7717239050415
410,90,361.763988633343
411,98,386.8113127908312
412,50,225.03392953342708
413,63,266.9606863387621
414,64,294.96346939372273
415,68,301.261188902986
416,64,295.7917437348225
417,119,566.1304314462436
418,69,335.39678195341054
419,68,320.0506985157112
420,74,363.88091399983006
421,66,327.4392560600015
422,76,368.31092926477345
423,93,429.61572891989636
424,94,438.1800543327982
425,69,328.57032731029307
426,62,259.07466391151075
427,79,401.97857517885603
428,93,455.9347660963898
429,102,500.84262485978314
430,60,256.78083347099437
431,54,235.03421734718148
432,80,324.06376455361925
433,75,384.7819726974985
434,68,283.3082656716319
435,46,216.59347704160274
436,60,306.5677999261033
437,40,184.11139380517068
438,47,233.30793839968572
439,59,272.28544957567175
440,35,139.56850163138557
441,54,231.91819458873306
442,48,190.82189722152916
443,60,279.5962439590251
444,50,225.18819139660974
445,65,326.5671259942622
446,66,325.733995165646
447,48,210.55419136319102
448,48,226.01955117112405
449,57,276.0288712771063
450,53,275.0316631212142
451,69,325.0881105686092
452,53,265.7011257440963
453,75,318.4462738859534
454,82,413.01248642924855
455,62,295.358963429576
456,73,326.887414771007
457,64,309.1238832155933
458,71,323.6360199071196
459,66,342.36537927835354
460,66,300.45393424392876
461,59,239.1925407871477
462,72,308.428920228881
463,59,251.45277327851105
464,72,302.3044413960147
465,68,295.7213445076556
466,70,322.6445345393133
467,59,270.63378448870867
468,52,219.71853450784337
469,59,282.08231814705425
470,60,256.9707343683372
471,67,330.6744646792821
472,58,291.6131774838217
473,108,530.3386847829616
474,76,357.7730340872899
475,96,393.83620902038973
476,63,311.0259770333077
477,57,268.5625619728646
478,84,418.00643839272294
479,68,308.50048577084624
480,72,360.2626135582526
481,69,312.10159656944916
482,86,390.3958427919741
483,80,378.87353729890214
484,62,284.82725048874323
485,75,337.38908568758256
486,74,333.2164889765941
487,78,351.2296466089115
488,89,393.37930784406177
489,95,439.29977504599384
490,68,290.93856709513227
491,87,394.02639292741867
492,81,370.52398131976076
493,88,413.4552357486237
494,74,323.9546335262302
495,77,354.72914115658006
496,81,361.0143206566187
497,92,437.5192361054928
498,75,362.5193620167163
499,69,301.4377983996546
500,82,393.00198401541104
501,76,374.178659339255
502,67,301.3922092034291
503,66,295.69996704726196
504,78,330.38872442036444
505,76,317.23281024183257
506,82,371.6010990362178
507,73,337.98771729189474
508,78,341.7827548483232
509,57,261.5900266326217
510,90,415.605824192989
511,74,312.58526031628054
512,71,323.06719185990755
513,64,288.75179034773413
514,60,266.805359429708
515,73,313.3677659558068
516,70,330.3587532994667
517,100,468.8083827736404
518,72,342.2996138162803
519,77,375.03756276389294
520,71,336.1164107039054
521,55,262.58132331163483
522,67,323.0420148236016
523,59,267.1525744361045
524,99,401.3465880546911
525,88,407.8309993614315
526,84,379.48454452911005
527,88,417.83978977551106
528,91,453.44140130918805
529,70,348.8489190252249
530,104,459.04259944140097
531,88,436.593294381412
532,80,385.6114658149023
533,74,350.32100496109985
534,77,356.4293928360285
535,72,333.9787982734877
536,59,272.8333754594845
537,74,329.50585253296504
538,90,398.91712331603406
539,78,346.2746656833428
540,86,412.2724809064824
541,66,304.2869480651908
542,77,362.21614702109633
543,85,363.3598818014204
544,73,332.5938332728243
545,62,280.47089533603514
546,74,331.3734944945874
547,66,305.33450517577614
548,61,271.1175131682024
549,62,274.1010113653422
550,68,293.6301710861806
551,72,314.1112691926553
552,74,320.23810717023747
553,71,326.7987798309751
554,70,298.6170025038556
555,70,319.63063824224963
556,79,377.00671547050166
557,59,265.7585716947843
558,125,547.841747220524
559,72,321.2817160655335
560,70,335.23349067392974
561,89,430.4687993508797
562,63,278.8915992578723
563,62,293.4905003471694
564,64,308.77860885405494
565,91,376.0796539952209
566,79,356.07499948376756
567,98,435.71858128204366
568,66,324.51157543219847
569,73,351.58250921642474
570,88,429.5076210470169
