episode,length,return
1,20,91.02104793902112
2,24,105.85191282557217
3,30,131.4281362297762
4,18,81.94228823695953
5,16,71.11681988501222
6,18,80.62942031279484
7,22,91.50937664745058
8,20,91.08343983429985
9,17,74.27900566567455
10,19,78.33122526434299
11,19,80.52053567609065
12,24,109.06016270628402
13,29,128.0214178325031
14,21,96.61237463192823
15,19,85.57340872052852
16,21,93.85052342665429
17,20,92.12774507995294
18,17,75.78546540849389
19,21,93.22776301144307
20,27,123.76523056313495
21,28,130.63710391649755
22,18,80.43267313104451
23,16,70.63524726474162
24,21,95.74467401762337
25,16,70.69147327463945
26,17,75.70740488622664
27,17,71.58963829142925
28,19,86.897358030498
29,17,75.71018602979274
30,17,75.43798000883476
31,29,124.28883241511046
32,17,75.70372582892465
33,18,81.46591323010786
34,32,151.86053565457547
35,33,154.39669872487337
36,34,156.53899815508015
37,18,80.74611494803979
38,35,150.60117675578348
39,19,82.91582173661605
40,21,75.06824795466629
41,19,86.1290605290782
42,17,75.74381499858968
43,22,96.88753790276824
44,20,92.53928644392273
45,24,109.0602965728223
46,18,80.63105755683412
47,17,74.28935131149288
48,18,80.75572026902876
49,17,75.71942441417379
50,17,74.91162315959146
51,17,76.24195485508795
52,20,86.10535869802801
53,17,69.7049124948513
54,17,75.82955540713016
55,17,75.25513726506742
56,20,88.7547714388564
57,17,76.09094439480266
58,17,74.97332378073386
59,20,88.7635101663003
60,17,69.90514788210938
61,19,85.54867951388721
62,32,140.06134802135264
63,31,151.84634051818264
64,15,65.73728363930616
65,22,101.57522378599992
66,19,77.61906929485562
67,16,71.10125943910984
68,18,79.30696707019597
69,27,120.46471582127668
70,17,76.32475042818461
71,21,95.75285772054025
72,16,71.2121654233954
73,19,85.64064197379524
74,27,109.12619986173834
75,17,75.175107407652
76,24,98.28546952360279
77,19,86.16353523474082
78,33,154.12082766746803
79,19,85.91683918033566
80,18,79.14081477192764
81,20,85.73137959053199
82,34,150.37230107353855
83,23,97.69854008225536
84,19,84.8407047868259
85,16,69.90458275748674
86,29,129.3151791632346
87,24,100.27905984342883
88,18,79.12750035620525
89,16,70.78242272163179
90,28,128.2239881891325
91,31,137.70558983238757
92,15,66.11921499843137
93,23,108.757659609374
94,17,76.0532864889189
95,26,121.45184913169174
96,21,97.29441422060603
97,23,102.20524663325794
98,20,89.4665614409688
99,28,118.24902625592853
100,40,189.27419948230755
101,28,116.86488478414023
102,18,81.35769919242809
103,38,162.182850972003
104,18,81.01751331832313
105,17,75.93353595907666
106,19,81.90111445676096
107,23,101.75345230520476
108,20,84.84769535152297
109,17,75.33724585856429
110,22,100.9067948581332
111,18,81.10129881405972
112,18,81.13528942690265
113,21,89.03647023216423
114,17,75.98798269167754
115,34,158.0290212973415
116,16,70.41322413153708
117,17,74.93191329456076
118,17,75.91320884096226
119,21,91.3365891586097
120,20,90.58430480155643
121,17,75.30682895109959
122,18,80.17935699118182
123,31,132.43288388380589
124,17,74.8886637886883
125,17,75.6665748184018
126,20,90.2579909228457
127,18,82.26464159226748
128,16,71.14724913255597
129,19,82.94508261191805
130,29,122.19055943985067
131,19,82.95102795297498
132,18,81.55956866479484
133,22,94.95841687299864
134,18,77.74358325508045
135,29,120.33590124583523
136,30,137.56280392889897
137,16,68.43115465508511
138,20,89.91702687900501
139,18,80.6252909688387
140,26,120.95747174090354
141,26,117.38839716216707
142,37,171.27195722331516
143,19,78.17412732910053
144,26,110.12763992810986
145,17,74.09941797393451
146,37,157.64872948109712
147,20,80.93664517754107
148,38,157.16851710275054
149,34,133.83118481702653
150,18,80.74512417560592
151,17,75.72974996113714
152,18,79.95791836014413
153,17,75.98093113271126
154,16,71.53514733140565
155,17,75.75923772991257
156,24,91.26270090854044
157,17,74.84245351147325
158,35,152.60472021620302
159,17,74.93414086098659
160,21,92.4005367764981
161,17,75.80191899579877
162,21,93.20915002371984
163,20,91.64477642551616
164,17,76.09223804937021
165,35,153.77696904818652
166,24,111.54259202080272
167,17,75.9284995590012
168,19,86.04623286782518
169,24,105.34593741895345
170,31,128.5005494462908
171,23,105.63332244580855
172,25,106.36451268915505
173,24,101.51357780128632
174,16,71.2703133631337
175,18,79.32461282561273
176,18,79.3242015922832
177,20,90.7503275587655
178,16,69.17536087031357
179,17,75.9237205945337
180,34,149.25379326259198
181,27,117.58472325029823
182,18,80.63335957688953
183,24,111.83078333512648
184,20,88.70715022458818
185,43,190.6836934059929
186,17,76.04026051524552
187,18,80.16341732358953
188,16,68.9233025848174
189,30,136.62882821154614
190,20,85.39535698073887
191,28,116.36499803934919
192,16,71.23086587710034
193,17,76.11015822483066
194,37,167.2000278650277
195,40,180.98465111169293
196,18,76.46406293834409
197,37,148.68163729750603
198,28,124.39730402261092
199,19,82.77328719066439
200,38,161.09705535014007
201,16,69.7296680215344
202,25,102.05445262596909
203,26,118.32021900307328
204,17,74.9554572584491
205,27,118.36982779003591
206,17,75.59783662541594
207,17,75.93400423504912
208,26,114.1402078817601
209,23,105.40984463667577
210,36,169.3505558586914
211,27,122.25793452527114
212,21,95.54386821661943
213,24,100.81179229485248
214,22,100.81160755477318
215,18,80.40004394813316
216,19,80.4456742087925
217,19,85.45132460820697
218,35,154.3979954855579
219,28,127.46169148236672
220,17,75.2563097298108
221,19,84.37223559877734
222,29,135.6402233474662
223,21,95.65344756196278
224,20,87.25360790057407
225,19,77.98826079069724
226,19,81.72717276193232
227,28,128.7119192642515
228,22,101.62338437261701
229,25,103.95957827092475
230,16,71.3173907664147
231,19,85.27729578893162
232,23,102.36875313691921
233,20,88.53951333488918
234,28,120.03560148488464
235,18,80.51082571974514
236,20,91.17564593098213
237,30,137.6355986889391
238,27,125.01726664315065
239,20,89.70383404278876
240,19,88.97148781381253
241,29,126.29765485138583
242,16,70.6516386854401
243,17,76.06549228102936
244,19,83.0690601298297
245,17,75.16339757804671
246,28,119.08440009687557
247,19,85.26470280505224
248,25,114.49899025069548
249,32,138.35383325858047
250,29,131.41960244173686
251,33,155.37968783275295
252,20,90.52184062608207
253,16,67.97411069482368
254,31,143.49026589835822
255,15,66.46586469823843
256,19,85.6587531002844
257,28,121.7696457882693
258,18,80.4221354251794
259,19,83.7645754066789
260,25,110.3966695223984
261,54,225.85241714981905
262,30,136.48676900342215
263,28,125.8887451349223
264,28,117.39550647174744
265,19,83.34726793905593
266,30,122.88059964730978
267,33,149.24704514436425
268,23,102.31457266685223
269,20,86.80203394444385
270,33,141.99082080166107
271,21,95.53953106850861
272,30,135.85095747173102
273,22,97.6362437433664
274,22,102.54479795129727
275,37,161.42784665106169
276,43,186.0608324793884
277,22,96.9548477445366
278,16,70.73017873914483
279,36,172.1290570849448
280,19,83.9323887484492
281,18,79.7520271957571
282,27,113.74365984138971
283,28,118.4530212420625
284,32,131.7190013817666
285,16,70.85527647384654
286,19,87.97861848906764
287,31,138.12259763298695
288,17,75.96668418177303
289,16,69.95919030239146
290,18,80.6808132745716
291,17,76.00299616818512
292,27,123.80266205224255
293,33,155.64167066283983
294,19,85.64530209690022
295,39,168.99584276636287
296,17,76.06052639772035
297,25,113.18046592094595
298,27,120.18422766287857
299,35,161.4132461117781
300,22,101.4847607137217
301,22,93.2845354180665
302,18,81.02808236634257
303,29,137.62213695640085
304,19,84.66919030842601
305,33,153.41837178396383
306,31,118.48409486838025
307,36,173.89120069867107
308,31,140.79114373661034
309,19,84.37991345228455
310,17,75.2960640880058
311,17,74.84280250807002
312,17,75.58992630721703
313,26,118.44406638943408
314,41,186.6858789580138
315,16,70.62666206330383
316,17,74.65380446024898
317,31,127.6263033138017
318,16,71.19188236201246
319,43,202.64552613385942
320,16,71.01752948047107
321,25,106.29719031118807
322,34,153.235420057314
323,15,66.22966488202329
324,16,71.1235999733893
325,29,132.48132202879336
326,17,71.91457231801806
327,33,150.18869366926154
328,20,90.09195135489027
329,17,75.98653848957731
330,20,85.9528984993819
331,25,106.21190343066745
332,22,99.08980836428302
333,18,80.01461033847048
334,20,83.98990800546339
335,27,113.46196224675133
336,30,137.65540367035769
337,20,86.14110451827719
338,20,90.2303927661083
339,22,90.12095076018176
340,22,99.65002535355843
341,25,108.83210362333051
342,17,73.89473221206394
343,19,84.55777048472693
344,19,78.95507643019202
345,47,206.5015276130407
346,37,176.39103491180202
347,29,120.32238218610068
348,19,76.71723850992146
349,17,75.64678462300705
350,37,161.38756947031757
351,20,89.10715310280992
352,18,80.60777071948604
353,23,98.0523627851411
354,19,82.59274799416136
355,17,72.73887916042305
356,19,85.67139475851425
357,17,75.77976190589993
358,17,76.16787174522449
359,17,76.0455304792846
360,22,92.28455001041708
361,20,88.14135757957396
362,37,166.1712258122528
363,30,143.08872769150733
364,30,139.9229476545171
365,17,75.97366438354335
366,21,89.57315688371249
367,19,85.88187192607485
368,18,79.10951542552716
369,27,110.51285054157319
370,45,193.41946746169145
371,18,80.20731991052136
372,28,134.63303747556483
373,17,75.3175433607452
374,28,117.15852491692236
375,30,134.10260087618528
376,21,90.45097211811907
377,31,148.55668274342457
378,30,136.4835502940079
379,18,81.18304916218256
380,41,183.63684177259756
381,23,100.80658142759096
382,28,130.28868406399297
383,17,76.01501689535726
384,23,101.25759613400508
385,17,76.14867673327888
386,20,88.60484929112111
387,19,85.65517691213155
388,31,139.12312102909357
389,19,84.27388923069401
390,19,85.78422828430817
391,19,84.61975781333194
392,18,78.95765860752252
393,27,120.78918369086053
394,28,112.81783663181857
395,20,85.15651700429558
396,21,89.7513720389251
397,28,122.6250853803664
398,15,65.00195229880413
399,29,132.87408422743243
400,28,121.00717216505927
401,44,200.62676800945266
402,31,137.90947030342267
403,16,70.9291566071984
404,19,86.81661819723348
405,17,75.69301633383994
406,16,70.57371339397976
407,34,159.81963049990648
408,29,126.14405879948191
409,18,77.3870312735395
410,36,157.27427361025968
411,17,74.76977306247952
412,26,110.6302982516927
413,24,112.4708158495764
414,24,93.41348419541848
415,22,102.0647297355622
416,23,105.42577749635454
417,26,108.08173151289672
418,16,70.9160757483893
419,18,80.21286569090556
420,43,181.93235858217258
421,17,75.86108175671939
422,22,101.57772975387945
423,25,108.55174973065563
424,24,110.78865615026773
425,24,113.54915904301963
426,24,100.71924144403755
427,27,123.35945027760522
428,20,90.22098056176884
429,25,117.34492102712849
430,29,128.27266457956225
431,17,68.61763736950056
432,31,126.86155880709023
433,24,109.3051088453946
434,23,105.75995686277207
435,28,122.61156987162049
436,34,158.62633046804007
437,17,76.23294397443448
438,17,73.19009499676783
439,22,94.31176927875421
440,17,75.21570379778555
441,23,103.55899353550616
442,20,87.71756521146804
443,22,92.60073023414611
444,17,75.93103088924683
445,17,76.13831718640331
446,18,80.39174290050141
447,31,150.66416979561924
448,17,74.3925755971938
449,29,136.45643038718472
450,21,98.12122728368135
451,23,91.5556257330754
452,20,89.11607287606543
453,29,128.7130391254833
454,21,91.81289274273198
455,20,91.47405690083936
456,17,75.76796662853327
457,18,80.8386524612261
458,31,145.70448503332287
459,20,89.42057185457791
460,28,129.4614512859287
461,23,105.48943780732725
462,21,92.40494466231216
463,25,110.05632846332895
464,20,91.43245458908308
465,25,120.71060738997653
466,18,81.18221770346952
467,18,77.81216903569356
468,19,77.03188761257715
469,21,95.61426376858928
470,19,82.32854354523715
471,18,81.20086320883392
472,18,80.77564713539569
473,35,162.36107175631741
474,18,77.48237074576261
475,35,158.8189449091532
476,29,126.81746779640073
477,17,76.07090206140383
478,21,95.11863897597381
479,30,136.19486627130635
480,17,75.79118978114852
481,16,71.03689308609502
482,18,78.48757958447747
483,16,71.0720951912456
484,17,75.50288576003385
485,21,97.6680343582673
486,37,141.67239251536554
487,19,84.12769325880492
488,38,177.7970123624288
489,43,202.25603290994442
490,23,99.48771582001974
491,39,172.74026682088666
492,18,79.82611251327909
493,20,89.77206862890239
494,30,135.7358742959769
495,40,184.2815476559369
496,21,95.18967225843396
497,28,121.15658878330149
498,34,148.6551314564781
499,19,87.92072438789678
500,23,104.00341775291905
501,17,75.3953828560675
502,25,109.57408223817333
503,25,112.00672707129286
504,26,120.15175361146134
505,20,90.46009933466796
506,18,80.70708099679773
507,18,81.06905256892003
508,22,94.90502694066748
509,17,75.74128896143569
510,18,79.48239013511615
511,18,80.24790002162719
512,17,75.77038930469993
513,35,144.711831078999
514,21,95.3606160390198
515,31,127.96387903293316
516,19,84.70769007904325
517,17,75.17583693994902
518,27,123.48178731305273
519,18,80.59840127298489
520,21,94.11515895928925
521,19,85.84871577838634
522,40,189.2922694094914
523,35,148.7126543249411
524,27,114.3218140979434
525,32,150.23273116292864
526,38,181.51473976913735
527,33,136.4994611025316
528,22,88.07419008806895
529,36,161.07979174092247
530,27,122.03050261671093
531,19,85.73592030004637
532,46,211.13218218208766
533,18,79.40193163504284
534,33,138.25179272347032
535,18,80.41297596026567
536,22,86.27097050152267
537,28,130.46162144038937
538,43,189.9448324977689
539,16,70.47936452311683
540,18,80.46152293742482
541,19,79.00820310108472
542,21,98.08735836196213
543,28,128.78526516539446
544,19,85.66449996280814
545,20,87.89858539969312
546,29,122.96201768448348
547,21,95.20050434429108
548,36,146.64191567497014
549,23,107.78772121711052
550,31,146.0034806910062
551,39,161.47456727645644
552,27,115.62829623567497
553,30,135.8330013647166
554,18,78.81489213052366
555,30,138.56202987275213
556,21,92.76100753841727
557,47,210.08112262309064
558,18,78.24819703704486
559,28,120.51676343990529
560,25,110.83765008853392
561,39,172.4420663014336
562,31,132.7140829951483
563,32,143.86729167111793
564,28,125.88029060901258
565,19,83.37576866972177
566,35,165.77973576724307
567,18,79.33664176942106
568,29,115.92789152403469
569,29,138.38702447911547
570,30,135.01514318362922
571,48,225.592124579735
572,65,286.38863188617023
573,24,105.5332747126603
574,28,128.3207662328697
575,23,105.28800775701228
576,22,96.01195413328782
577,18,80.38271375958011
578,33,157.796817794264
579,18,80.73054253392495
580,24,112.93610792868253
581,39,173.3534127674917
582,20,82.09980473490937
583,18,77.69322068631948
584,17,76.26094691852632
585,17,73.78810827238004
586,18,79.51135398751977
587,22,98.41054926316828
588,20,88.54889032720192
589,31,142.57970349896289
590,31,126.13217605948128
591,47,199.83443351812886
592,35,157.56170066122905
593,26,108.00666268455757
594,26,116.22271613946792
595,36,171.90493030765865
596,28,117.99387796123716
597,31,146.8124327716241
598,33,141.6508226783892
599,17,75.9344805343422
600,31,131.94354319086284
601,30,125.15962317916427
602,22,103.73248590190838
603,51,230.41965420058335
604,20,90.70142670037293
605,28,132.89690066563173
606,23,97.86657354989336
607,36,166.39152827778193
608,19,86.02652015135143
