episode,length,return
1,33,131.73905569241148
2,24,98.79909942332266
3,16,71.21679315357815
4,17,76.37246476132557
5,35,156.91712591634314
6,18,79.8987886651605
7,19,84.3242154217461
8,16,68.21446510120049
9,22,96.6186592865814
10,20,83.98131425026224
11,40,178.26893119721956
12,53,244.42995362836592
13,18,80.53891401794412
14,31,139.60388012324225
15,17,75.50225939638362
16,30,132.59071152730428
17,18,81.87200556803528
18,16,68.73535267096086
19,17,73.6081598100093
20,17,73.99553164234138
21,20,91.82893497087113
22,28,127.03496564242623
23,18,81.6688047684346
24,19,83.90597327722706
25,20,89.52740926656942
26,24,108.09817073227504
27,16,70.19159121929923
28,19,85.41360122658644
29,17,73.62315603923057
30,29,121.27723385806527
31,24,108.6069918104952
32,25,116.20192473266574
33,18,80.77093821354843
34,26,117.36838129309908
35,17,75.80321317866132
36,30,143.65794454501625
37,17,75.2448757294429
38,26,120.78948113657128
39,18,79.2994779530409
40,47,235.69064548575707
41,39,162.05070891164686
42,18,81.83518854589632
43,21,87.34759821180884
44,31,144.5865688831273
45,33,149.93656459177527
46,18,79.54119714100305
47,22,92.56548065935235
48,17,75.95755922308041
49,16,70.67887331955569
50,23,110.01130204816181
51,17,75.86936849656898
52,39,194.19124559456853
53,17,76.61031278623511
54,18,81.45965924038568
55,41,196.1241258681899
56,19,79.08324972731504
57,16,69.78815377115461
58,17,76.27006191650486
59,26,116.04436571727338
60,29,127.09184848880176
61,17,75.9887053924161
62,17,74.97828333538774
63,16,70.77393204790323
64,19,86.67360612982866
65,28,119.78740613363846
66,17,75.8931942096529
67,18,80.89409901595195
68,20,92.59046395219583
69,24,110.23717705333256
70,28,128.96334657847203
71,17,75.83060341365525
72,17,73.2341103036226
73,16,70.67942701573763
74,16,71.01296917546841
75,35,158.10899856193467
76,21,92.81133723982313
77,35,157.3183592645867
78,28,128.10287695484794
79,29,119.87661701595655
80,17,75.64138471803946
81,22,95.4148413723076
82,19,82.78149403125356
83,17,75.74306357624033
84,31,137.30150432429295
85,18,80.75946209910833
86,24,107.09561920032289
87,20,85.48173713518433
88,19,85.43502767913783
89,16,70.12017929438798
90,21,94.65793513323416
91,18,79.85486716459572
92,22,87.9015212394814
93,21,92.62990180344971
94,27,123.45833461513132
95,34,152.09055959271606
96,26,106.38955292786768
97,32,141.48670559903684
98,26,116.80411208512194
99,25,105.35447259653871
100,28,120.12093352333702
101,35,156.04242489055108
102,17,76.0230068704246
103,17,75.75175918973692
104,33,145.06252835806885
105,26,117.90846580239784
106,33,149.02237034735953
107,19,85.02378800930175
108,16,71.11242474148287
109,32,143.11643051710445
110,23,106.03531583826516
111,20,90.9209216910689
112,31,138.70451997719113
113,28,131.55236051072555
114,21,96.21384631783754
115,19,85.54783747998893
116,37,168.15075589490442
117,21,95.66298266695392
118,16,70.8898600477633
119,31,130.7331800915476
120,49,201.26727381755236
121,21,93.20117967833484
122,33,155.1163343465101
123,19,76.39142536617184
124,17,75.93012533342981
125,30,134.4845524213959
126,19,83.83808157755536
127,28,118.22540858949996
128,30,121.19341913454767
129,22,98.13677358033927
130,17,74.91423310037686
131,31,138.12118796494786
132,18,81.75179009452043
133,43,190.8343203817615
134,35,147.82904973638173
135,17,75.85337088566074
136,19,85.92172170384747
137,21,91.71616138811449
138,21,90.22159604309536
139,21,95.33662593642038
140,16,70.83374394225123
141,18,80.84142056064961
142,20,91.74100201606039
143,22,99.57588833103472
144,27,117.35253862034317
145,36,159.28854972274885
146,34,144.48649719082584
147,19,84.57891417546935
148,19,86.72185888487031
149,18,77.79469447908926
150,39,174.96137269338135
151,19,84.81779639529633
152,18,80.89150902640151
153,17,75.69610401475842
154,20,89.86635901592608
155,18,80.08211373194848
156,22,88.24250622890533
157,16,70.20090617657874
158,17,75.85226761758689
159,21,96.21351999995744
160,16,71.37051024925269
161,24,108.88444966365613
162,17,74.49173370331121
163,17,75.44649120720155
164,20,90.66441911395702
165,30,132.30655797956143
166,24,104.87988504862025
167,29,119.49959255499789
168,17,75.90275959535379
169,20,92.42421541390192
170,19,85.87567975843507
171,23,95.85138102095056
172,18,79.995380399504
173,21,95.45958550307773
174,23,103.23632755408032
175,18,80.70259161803695
176,17,75.30031868100227
177,16,71.3760873639388
178,23,105.538072479542
179,30,137.29526268440608
180,17,73.53571357357326
181,20,90.1393650196523
182,18,79.31167988912287
183,18,79.76792385863878
184,29,129.63855089374897
185,16,70.46927734255819
186,21,95.31411944853036
187,20,90.00092108652818
188,34,158.84696735334754
189,25,95.34354388107523
190,25,110.80449808314613
191,34,161.39391969837075
192,20,86.59077733584078
193,17,75.6102447434724
194,19,85.88491132891316
195,25,110.94227685724375
196,27,109.40579607147417
197,17,76.07554548056856
198,17,75.84054243634291
199,26,111.02107429264747
200,20,88.8294438569634
201,28,125.91882961688525
202,30,140.97231045408503
203,17,75.66814321921053
204,29,122.84180731955045
205,28,130.11355960201058
206,17,75.82607960719368
207,49,226.67014647592381
208,16,70.64325483017411
209,44,192.13618575570814
210,29,129.59593620321203
211,27,126.98059967054242
212,17,75.14966651250356
213,36,154.4460081565526
214,21,93.89478749836492
215,17,75.76792765236831
216,33,143.13675752561113
217,31,129.3865345129378
218,19,83.52659497294053
219,20,91.97879990323831
220,16,71.100941437369
221,18,81.08520727067662
222,17,75.5049050070047
223,19,86.64014477131686
224,26,105.24071413249496
225,17,75.91888531046399
226,19,86.50504122047738
227,17,75.88017253120195
228,20,92.14294015643745
229,17,74.28931683916214
230,17,75.35342516093259
231,17,73.77654093955499
232,23,101.10212331883227
233,25,113.53142943303477
234,17,75.22027014906814
235,24,110.81826621159304
236,28,129.82783023790694
237,36,151.2677838649897
238,23,108.25989376312452
239,28,131.27533270215872
240,26,116.37881219408196
241,24,108.84775112367927
242,18,78.6230016307846
243,17,76.08296932372014
244,23,96.65230894685848
245,29,129.97882953241586
246,30,127.9003053371526
247,21,96.34700417841586
248,26,118.62638437344324
249,17,72.53370065939963
250,17,75.85943322213237
251,20,93.02798306178143
252,49,210.47886185724892
253,17,76.19641847552025
254,17,73.75347993068883
255,26,117.18706560382685
256,33,150.9470192822746
257,19,86.6338134798629
258,27,121.80257625937784
259,26,111.77843595418206
260,20,91.047663355912
261,24,103.77602370971898
262,18,80.24624618833212
263,24,101.05891435025048
264,35,161.508892006819
265,17,75.87366000702404
266,31,131.56975296021136
267,18,77.61237762802509
268,18,79.7391780927796
269,37,174.96162743127536
270,16,70.94679074266705
271,18,81.50986184436776
272,24,98.0430987416991
273,25,118.01984045464448
274,31,141.06136797838954
275,19,85.56042335999746
276,16,70.79155695264438
277,16,70.77301744518118
278,18,80.9165354759577
279,31,140.89472262654607
280,26,117.81643307951586
281,22,96.33962747052304
282,19,83.41728693022192
283,17,75.81819196794996
284,17,75.82702590556997
285,17,75.37158613728703
286,16,71.25146505526709
287,17,75.75669743776811
288,29,137.2403466061132
289,17,76.08157173001203
290,21,96.73278892731344
291,17,75.49604864017651
292,36,157.09313158791542
293,17,75.92060237385681
294,19,85.86550230926201
