episode,length,return
598,87,435.2772563900998
599,68,291.2842307518936
600,90,423.5360908017362
601,63,253.4158154253826
602,54,251.0176747250178
603,80,325.69045125609733
604,50,212.59751633484976
605,77,344.3215118824639
606,74,309.14240532584756
607,57,238.23926905911696
608,64,311.27190158505124
609,68,300.1418170067853
610,68,305.3699785576634
611,85,423.7364056066161
612,85,383.1525646020704
613,77,307.1987435642199
614,87,400.1017926349749
615,55,230.35032810745858
616,81,353.7949140616178
617,57,245.9315838440679
618,133,592.0224776447636
619,65,262.100214521071
620,116,601.354589346006
621,85,373.575294900203
622,138,624.7669290130526
623,65,314.35328064917843
624,79,344.5340244070214
625,75,377.420850373734
626,121,518.4749879878216
627,145,698.5289261413715
628,63,309.45428244483355
629,81,414.18455448417694
630,63,341.78324076542486
631,52,269.39870480879136
632,64,344.6869911790595
633,64,324.46266076075983
634,70,336.0536881442138
635,85,412.20425713327904
636,50,234.83496896804826
637,70,354.00869541174495
638,111,498.5934434803109
639,66,264.8769818467488
640,79,383.2394003235988
641,83,381.36690732464615
642,75,358.7495804775351
643,94,460.80873507455505
644,75,361.3267849856313
645,88,421.66563468950335
646,81,380.17868047544977
647,67,335.64695001841784
648,62,286.84836089281066
649,123,571.7549721615529
650,111,550.2555768434213
651,120,611.1278225362914
652,68,288.3004783628203
653,72,349.7955175179462
654,61,289.9029698702074
655,68,338.0511046060597
656,86,425.5324397620702
657,61,285.708192983635
658,92,430.0857269285189
659,100,457.7058477326653
660,73,343.42675844623676
661,84,426.67784536990973
662,82,393.77888280309946
663,76,317.7037288988576
664,78,347.84432824097456
665,136,607.3225381616866
666,80,348.5961187613093
667,80,355.35608949904724
668,128,615.4888881199407
669,74,321.2428448818094
670,117,522.6266524559232
671,92,415.42611625439025
672,49,201.33367715270225
673,48,187.5437862477228
674,61,240.24827720048606
675,92,394.4168207569598
676,122,587.2189742826083
677,59,276.5378553639329
678,75,308.66047555550364
679,77,318.23925236952067
680,75,295.8179326750172
681,108,462.2285809582284
682,76,356.1483246599096
683,84,378.3182333265493
684,85,369.8784876701288
685,105,512.5709102144995
686,125,612.7257619716927
687,76,374.576481291225
688,142,619.6806072593458
689,100,489.6036720367131
690,91,445.9579855513791
691,89,446.20653506714933
692,121,560.1706977776618
693,124,586.9584077872054
694,159,718.155471273373
695,87,449.38291025667047
696,51,233.75244430352154
697,70,350.8661473321941
698,156,772.1485551027032
699,91,441.07164888282665
700,116,566.0794970233552
701,85,396.5858226881303
702,134,638.6511972899422
703,96,478.8820733936702
704,68,337.4326396123676
705,110,537.6040067052711
706,84,362.1572051434396
707,76,336.92115837870415
708,100,440.01559653365246
709,86,415.91655008734443
710,94,458.60524043596
711,63,296.7423283008976
712,78,364.76202232425015
713,73,338.9171943383554
714,71,345.0643386141884
715,54,248.30114275907042
716,71,333.02151962140226
717,62,320.6041829842922
718,103,527.3279079610502
719,65,318.9603020856303
720,79,378.7802424828552
721,92,419.4318981832935
722,83,421.4931327567784
723,91,366.74326759381063
724,105,503.57522275767866
725,111,513.8806673711103
726,98,499.0799261693086
727,72,293.15069008788873
728,73,296.2970240437601
729,82,346.3488991422267
730,72,367.6378073207172
731,116,582.1746801837801
732,69,295.35874587461325
733,97,475.5892902652983
734,120,491.5852225065672
735,89,382.58506726060654
736,105,514.95392334092
737,103,512.0313086925469
738,98,473.21757469460067
739,173,802.6257123241749
740,70,363.5506053078686
741,89,407.1308971470417
742,160,798.0179488596914
743,62,276.2457244731944
744,69,320.453606007589
745,69,345.60301475912865
746,65,317.5963272714926
747,58,273.07726717880877
748,94,402.45604890243123
749,81,335.6441663949346
750,84,345.0234851313074
751,77,315.81893357260395
752,82,407.1865784478198
753,125,535.8159996437836
754,100,485.85852649239035
755,89,378.35187046787144
756,113,557.3473145365211
757,97,481.2895245872006
758,101,443.56732656711466
759,115,555.7706182461159
760,123,584.7295001645933
761,99,493.1760072639224
762,85,392.96128651131767
763,74,378.26701771550444
764,97,420.41447437980247
765,88,411.41847721199696
766,75,345.66822659519744
767,96,492.72499818204665
768,130,546.4527954461998
769,94,383.7780237629832
770,132,640.2791184689949
771,77,326.68694239911304
772,78,328.7634446328592
773,132,660.4656597854212
774,66,336.06129948228454
775,100,453.6494233988421
776,101,439.49717708003595
777,49,221.63140388994356
778,92,384.1628827797799
779,71,330.8956934077909
780,73,358.08838809168657
781,79,386.3173548203488
782,78,365.90862767635406
783,73,349.35112816795936
784,74,353.7472134718536
785,57,282.67581480880403
786,78,383.58362626468374
787,80,399.88141606291987
788,55,263.85144761346226
789,87,416.3883998618219
790,76,375.43728752110593
791,72,354.1134794495305
792,88,392.34111294832303
793,109,488.5271722806574
794,86,411.8680743452313
795,87,445.77409971438186
796,96,473.27422886244267
797,80,381.1555931206872
798,66,333.98328199049706
799,87,433.3007461009854
800,97,497.10834837410704
801,54,253.25467371763068
802,172,810.1457012429311
803,76,395.74907814855806
804,126,551.6865460840547
805,89,441.0622224928294
806,97,477.7428146187829
807,121,562.2930585179756
808,124,635.1092386437184
809,60,285.30078629562166
810,64,285.25116267145205
811,73,307.20540105612247
812,100,454.8000125126708
813,69,298.6997683095875
814,54,221.44079031259926
815,88,398.4719159430568
816,82,329.334906367285
817,122,525.816571812651
818,88,434.2662631861296
819,92,386.01722414725526
820,96,415.82784519557083
821,89,415.1930380322624
822,75,382.473211531299
823,81,400.426248976786
824,69,279.95892083333484
825,98,489.4965690994193
826,218,1034.6596862040826
827,82,391.57856481437585
828,86,409.24256523324823
829,114,577.568581403681
830,64,291.2934551551184
831,108,549.3880575578485
832,52,256.25571671589904
833,101,514.3689233432548
834,81,435.0728460804668
835,76,376.36870444494264
836,121,539.7451550334015
837,81,399.9711928010331
838,95,431.38812273984485
839,126,643.9096941847255
840,116,497.16311133333323
841,110,535.7671813967312
842,81,377.3149192713777
843,77,335.8520351715618
844,77,341.7040727467873
845,113,511.2912437024785
846,67,320.8758623612447
847,88,425.43507657249813
848,72,372.6922971725847
849,78,351.72708407763685
850,97,415.0424953266304
851,145,736.4471436771041
852,96,425.7049526542082
853,72,309.2227333248404
854,87,435.5943940137359
855,85,371.0426709759461
856,86,373.8846997631492
857,68,321.75029962953795
858,45,207.93656423706122
859,53,259.07449621624755
860,63,302.41993340067813
861,101,439.14147210640306
862,65,279.6115610540124
863,66,277.1230863911327
864,99,469.8825123321064
865,67,304.2320273035811
866,85,386.1715055673387
867,63,279.62795556522155
868,65,290.73002210815844
869,87,403.86370592051935
870,88,427.72661644496725
871,102,478.28890401512496
872,83,369.6265799419438
873,100,478.1255337851516
874,87,397.2336852785902
875,147,696.5874937031218
876,95,452.9474227680284
877,84,363.98490980020284
878,98,465.58672212075595
879,94,452.85917519039447
880,95,448.46867834895755
881,86,393.51614732661847
882,122,550.7622206828008
883,91,370.1469068084706
884,81,339.3582763634878
885,98,433.60755328715095
886,65,338.507005898356
887,100,510.29532886534713
888,61,315.4122840907087
889,56,294.1013975474614
890,53,275.87929705245887
891,64,339.24030476048586
892,54,283.3043977350806
893,76,382.79281528554316
894,67,374.7499928758682
895,68,372.91571074212936
896,64,349.01028907045304
897,61,316.8712876496092
898,54,269.00659343590684
899,66,354.02757891843515
900,62,335.3225108650686
901,62,321.09951832856217
902,67,349.86744851918206
903,62,326.42347522953963
904,62,340.72934485549877
905,92,468.1811545730592
906,98,529.177400474591
907,72,360.84958236503695
908,93,463.6008974538223
909,71,357.78901384876684
910,72,368.637309673261
911,104,528.6727825371615
912,96,500.72507083766715
913,136,685.8634114377916
914,102,508.0947940233921
915,62,265.1229032075059
916,71,303.5535635956334
917,69,301.9284808951509
918,82,361.38811602735376
919,80,374.500182274158
920,96,444.01575998397493
921,81,339.1723442268934
922,80,350.28873372174
923,114,566.1303235889715
924,92,454.0787625536026
925,86,375.83277118703705
926,109,466.16544995194323
927,80,392.7879575556654
928,104,483.3016624258534
929,99,474.3686904488445
930,58,277.0696801961116
931,96,475.66411480251674
932,49,231.50183990491914
933,88,457.05485363537287
934,127,596.6132046671225
935,98,422.8048496945442
936,75,371.1569470286086
937,84,357.55997547735114
938,64,283.984414719148
939,96,476.39127158244855
940,70,296.2943305483649
941,120,550.1823466156452
942,78,388.41559441188645
943,119,545.9961220368618
944,110,566.5756195868662
945,108,553.6843751170363
946,90,456.9604274736589
947,64,265.9288379966285
948,71,309.8588513950922
949,79,344.0103170352117
950,90,424.5694651352885
951,83,347.71143642714065
952,69,337.86400412194826
953,176,817.9440982234265
954,99,441.25509253823117
955,64,284.45704295399736
956,66,308.54155333050386
957,79,403.7554225225732
958,86,375.50265215952453
959,80,366.5788567684654
960,85,433.7842706533236
961,89,390.89826047183135
962,99,515.6952668278757
963,110,512.1302365728649
964,128,537.6786118868976
965,68,294.76532931640696
966,66,331.68171839497154
967,146,632.1707346216014
968,97,448.42178831772435
969,42,196.45795169227253
970,102,482.8394005969082
971,78,324.121577713146
972,97,444.32237340713766
973,91,390.0272198529694
974,79,355.7427553767253
975,90,363.7434449853474
976,88,409.9926415738564
977,69,313.38487158368673
978,84,415.64093484428935
979,115,511.3206954590506
980,79,366.3216579104451
981,97,470.707340517005
982,136,576.8058197271621
983,132,649.0153579678986
984,70,294.56268401727453
985,86,390.44442623134796
986,86,430.70774917301117
987,43,197.65611516806217
988,85,426.720624615689
989,59,275.2142742715572
990,70,366.69262821601876
991,92,459.50752433194236
992,128,630.2627839999205
993,84,423.0402669913684
994,79,389.00894830265156
995,61,310.83464856740596
996,168,855.6009889012702
997,195,928.20861280862
998,161,848.1708695255047
999,116,519.6618444073599
1000,83,377.84739862230924
1001,122,498.6900541919378
1002,76,325.88896595809547
1003,77,339.2559105333867
1004,120,524.2925131338073
1005,106,457.22853612806443
1006,96,409.927311701666
1007,101,481.44284927051973
1008,92,417.0999201989628
1009,69,332.1216309847104
1010,116,572.2222747930653
1011,94,448.68085431828337
1012,85,397.3457749697987
1013,118,496.7007663197619
1014,105,466.09434255910804
1015,68,331.3662630820096
1016,68,330.0421990297124
1017,80,373.32163414683765
1018,72,302.42838887612027
1019,70,291.3914682288908
1020,97,471.25211602026667
1021,88,367.7982380808046
1022,67,289.1231911618289
1023,51,233.20015867463428
1024,80,405.5892298125718
1025,102,449.15440747612064
1026,85,362.6356678618536
1027,73,344.8454024644073
1028,102,490.63996245491467
1029,76,341.56504160628145
1030,56,279.23724109838946
1031,123,613.4849308077012
1032,146,591.9308989123157
1033,145,647.7619769245756
1034,84,422.5446150349804
1035,95,436.53965405028316
1036,72,373.08328686433913
1037,85,437.8210006375699
1038,98,477.3914830200241
1039,78,363.2282629459569
1040,108,521.4538778993036
1041,71,359.5187926228682
1042,176,815.7546967207631
1043,75,293.7297328341571
1044,110,529.2411042396257
1045,108,479.1822201707005
1046,74,353.107495318216
1047,91,408.5669348936758
1048,138,662.0608627741394
1049,102,442.8150434400028
1050,68,328.21902214563926
1051,106,468.6045600226073
1052,95,426.2949126207689
1053,173,769.9132053208714
1054,106,467.82839379967436
1055,72,292.7032480597863
1056,65,289.85379610152006
1057,73,303.7091184335245
1058,175,833.6332266257739
1059,88,363.9122847735578
1060,70,289.7123990116472
1061,80,347.54542711426956
1062,101,446.54137100115963
1063,72,302.4909949734632
1064,107,447.5907722417936
1065,103,456.14222190561344
1066,72,310.03444336639575
1067,106,450.06953791728165
1068,66,294.13675121988496
1069,86,414.68233600083374
1070,81,383.9123983583532
1071,102,502.8285935586096
1072,59,280.4782719013767
1073,65,302.1860470124365
1074,68,326.62048941042326
1075,65,315.7087358202176
1076,66,321.45824295725987
1077,109,532.2902568235085
1078,84,407.105396442541
1079,78,359.99281944586477
1080,71,348.7858458079327
1081,65,316.92209046518406
1082,75,368.93192268635124
1083,75,363.73086948352113
1084,102,497.88614289890484
1085,90,451.39699214345296
1086,87,430.03525032838485
1087,69,334.88346256783956
1088,77,387.2467942454622
1089,73,360.9524173425262
1090,62,309.8960136795986
1091,90,444.5952582944691
1092,117,568.6936334204328
1093,102,498.51023990223695
1094,95,493.22867856540967
1095,97,475.11601246710256
1096,132,657.2842693617275
1097,81,389.94025041965745
1098,164,830.7234292416849
1099,92,385.23476033327296
1100,99,478.01531586172564
1101,83,371.2335153246799
1102,150,680.9310911065201
1103,97,465.69763581763976
1104,59,251.54881073375216
1105,96,419.7040845851719
1106,117,540.7436608208126
1107,108,549.2322942191014
1108,108,506.43327461725187
1109,125,503.2689322388395
1110,121,510.26616087684715
1111,102,507.749217558682
1112,92,415.87908253714437
1113,50,212.72512517155408
1114,79,384.6887667149039
1115,111,498.6941462189457
1116,108,534.3483479871906
1117,90,407.31607716773937
1118,145,681.777979887556
1119,132,583.4298626473593
1120,104,457.32823377147884
1121,65,315.14727454282314
1122,82,418.2323700599373
1123,103,525.9337418516269
1124,145,718.9700126662983
1125,74,387.1700282241111
1126,78,347.1271309029669
1127,150,729.333301184101
1128,75,352.1721967544223
1129,64,320.72119487572064
1130,70,332.6879385515478
1131,86,379.96762460743207
1132,80,385.1371495177151
1133,88,385.8990276499028
1134,106,512.3409107436273
1135,88,382.98273883011603
1136,112,487.92224805066763
1137,82,349.0956358582123
1138,81,416.7035976953765
1139,88,407.2345497904749
1140,80,354.3633807703653
1141,73,336.69486154027646
1142,111,495.8196703751798
1143,55,239.8814958204715
1144,66,271.5748127058478
1145,144,622.1325263826683
1146,91,423.8783206933579
1147,83,350.89576942456875
1148,109,489.2214272516743
1149,76,344.66293379255717
1150,71,303.77969714909125
1151,111,480.2824666843937
1152,178,828.6813644508502
1153,99,497.0205794840133
1154,140,602.1894985991956
1155,87,372.5419132974436
1156,60,284.99440350558376
1157,126,586.0719739678024
