episode,length,return
598,67,334.4272389620914
599,52,240.9613970581139
600,62,295.718124776798
601,62,292.07739199656396
602,65,314.157599803939
603,47,216.47382635386933
604,57,264.3242685872328
605,57,262.9461567815265
606,59,279.872142563751
607,67,314.76557647070103
608,77,376.5121155598358
609,71,354.65906434581
610,47,219.9131451641345
611,70,356.739834714827
612,65,308.56420868186666
613,54,262.24123162966373
614,63,307.5339553948544
615,67,335.21123366509363
616,71,372.4453726119994
617,66,323.93173935721796
618,71,358.3588257510036
619,59,278.36501819876645
620,56,276.98738846497963
621,67,317.7917668152408
622,73,322.2127431943278
623,55,272.1530112397432
624,66,324.8324997896336
625,61,300.112470749218
626,69,330.2045272300278
627,55,275.1979079043654
628,53,254.62727942809212
629,64,300.5903510286983
630,62,301.15518791082894
631,55,269.09029410267465
632,75,367.01399913474967
633,66,305.62485824815
634,61,301.03749547063967
635,74,370.3395074378033
636,66,331.485801699903
637,51,248.46593776938676
638,57,288.84815742821826
639,69,338.56214101475325
640,87,429.46887359888694
641,70,342.496684611247
642,81,400.0451110049833
643,74,364.44647065273267
644,76,366.48551545056023
645,69,341.2703592262049
646,82,410.8471300548831
647,86,420.4153622022689
648,63,312.1138796283545
649,82,399.6343390411741
650,79,377.80049687240455
651,69,341.4211862899723
652,62,311.053997627052
653,90,425.8629810448768
654,71,334.5913228443443
655,81,396.6962165006019
656,65,325.0865484571748
657,73,373.96368061855867
658,70,349.9910515167579
659,80,384.1617593500292
660,68,331.41717056906134
661,66,322.32619817214425
662,81,335.48016513091017
663,72,351.490685973493
664,96,475.58404991506603
665,104,482.40163227688805
666,83,404.76300658302563
667,87,359.5217733058183
668,108,478.3070140745834
669,73,323.69351492175934
670,61,293.51007873535764
671,82,399.9064946631283
672,76,350.1084401570438
673,79,362.8225928726963
674,75,332.29125106003653
675,81,388.50643166092476
676,80,378.94397554601835
677,68,328.42813533388164
678,76,376.12203270479034
679,92,408.7713988646955
680,112,552.2980391897751
681,100,503.55954885996
682,106,513.0362884425506
683,98,414.33774655256275
684,67,326.3874071522304
685,80,332.1848631693066
686,84,421.15150870705423
687,83,352.753954388931
688,139,650.0968219975654
689,70,323.1912454604708
690,90,414.3152679843602
691,98,485.69671598704724
692,115,488.46156058295793
693,111,523.4340731616489
694,117,559.7878656098144
695,85,398.3507880997252
696,85,361.62467024362974
697,74,312.52388529013496
698,74,357.0709421730074
699,83,407.4200197002897
700,127,574.0068251725991
701,101,486.92065869568546
702,66,308.7452354409295
703,72,363.3260739949744
704,107,504.0990199091489
705,79,374.96402516612596
706,64,319.76182878820356
707,85,408.33448399066907
708,86,362.2679102712318
709,83,346.1678404982121
710,59,288.73965407078623
711,92,382.40889292921344
712,119,582.4068611109495
713,102,501.27988957902755
714,77,376.45057094023093
715,80,387.7334537617738
716,86,394.4646574717104
717,85,365.8696037304327
718,103,428.7716406364248
719,61,284.72286828840834
720,72,286.0799287584167
721,86,367.61885271460864
722,63,297.2064979953608
723,63,302.290122663957
724,88,414.70606356370394
725,83,423.9735076958685
726,76,394.2778850503226
727,71,337.30461771734514
